code,Name,State,CBSA,wage_index
18978,Shelby, Kentucky,31140,0.8852
18980,Spencer, Kentucky,31140,0.8852
18984,Trimble, Kentucky,31140,0.8852
15870,Washington, Indiana  ,31140,0.8852
45362,Crosby, Texas  ,31180,0.8956
45770,Lubbock, Texas  ,31180,0.8956
49040,Amherst, Virginia  ,31340,0.8771
49050,Appomattox, Virginia  ,31340,0.8771
49088,Bedford City, Virginia  ,31340,0.8771
49090,Bedford, Virginia  ,31340,0.8771
49150,Campbell, Virginia  ,31340,0.8771
49551,Lynchburg City, Virginia  ,31340,0.8771
11090,Bibb, Georgia  ,31420,0.9014
11330,Crawford, Georgia  ,31420,0.9014
11650,Jones, Georgia  ,31420,0.9014
11760,Monroe, Georgia  ,31420,0.9014
11912,Twiggs, Georgia  ,31420,0.9014
5300,Madera, California  ,31460,0.8317
52100,Columbia, Wisconsin  ,31540,1.1414
52120,Dane, Wisconsin  ,31540,1.1414
52240,Iowa, Wisconsin  ,31540,1.1414
30050,Hillsborough, New Hampshire  ,31700,1.0057
17300,Geary, Kansas  ,31740,0.7843
17740,Pottawatomie, Kansas  ,31740,0.7843
17800,Riley, Kansas  ,31740,0.7843
24060,Blue Earth, Minnesota  ,31860,0.9277
24510,Nicollet, Minnesota  ,31860,0.9277
36710,Richland, Ohio,31900,0.8509
40330,Hormigueros, Puerto Rico  ,32420,0.3762
40480,Mayaguez, Puerto Rico  ,32420,0.3762
45650,Hidalgo, Texas  ,32580,0.8393
38140,Jackson, Oregon  ,32780,1.069
4170,Crittenden, Arkansas  ,32820,0.9038
25160,Desoto, Mississippi  ,32820,0.9038
44230,Fayette, Tennessee  ,32820,0.9038
25460,Marshall, Mississippi  ,32820,0.9038
44780,Shelby, Tennessee  ,32820,0.9038
25680,Tate, Mississippi  ,32820,0.9038
44830,Tipton, Tennessee  ,32820,0.9038
25710,Tunica, Mississippi  ,32820,0.9038
5340,Merced, California  ,32900,1.2734
10120,Miami-Dade, Florida  ,33124,0.987
15450,La Porte, Indiana  ,33140,0.9216
45794,Midland, Texas  ,33260,1.0049
52390,Milwaukee, Wisconsin  ,33340,0.9856
52440,Ozaukee, Wisconsin  ,33340,0.9856
52650,Washington, Wisconsin  ,33340,0.9856
52660,Waukesha, Wisconsin  ,33340,0.9856
24010,Anoka, Minnesota  ,33460,1.1213
24090,Carver, Minnesota  ,33460,1.1213
24120,Chisago, Minnesota  ,33460,1.1213
24180,Dakota, Minnesota  ,33460,1.1213
24260,Hennepin, Minnesota  ,33460,1.1213
24290,Isanti, Minnesota  ,33460,1.1213
52460,Pierce, Wisconsin  ,33460,1.1213
24610,Ramsey, Minnesota  ,33460,1.1213
24690,Scott, Minnesota  ,33460,1.1213
24700,Sherburne, Minnesota  ,33460,1.1213
52540,St. Croix, Wisconsin  ,33460,1.1213
24810,Washington, Minnesota  ,33460,1.1213
24850,Wright, Minnesota  ,33460,1.1213
27310,Missoula, Montana  ,33540,0.9142
1480,Mobile, Alabama  ,33660,0.7507
5600,Stanislaus, California  ,33700,1.3629
19360,Ouachita, Louisiana  ,33740,0.753
19550,Union, Louisiana  ,33740,0.753
23570,Monroe, Michigan  ,33780,0.8718
1000,Autauga, Alabama  ,33860,0.7475
1250,Elmore, Alabama  ,33860,0.7475
1420,Lowndes, Alabama  ,33860,0.7475
1500,Montgomery, Alabama  ,33860,0.7475
51300,Monongalia, W Virginia  ,34060,0.8339
51380,Preston, W Virginia  ,34060,0.8339
44280,Grainger, Tennessee  ,34100,0.6861
44310,Hamblen, Tennessee  ,34100,0.6861
44440,Jefferson, Tennessee  ,34100,0.6861
50280,Skagit, Washington  ,34580,1.0652
15170,Delaware, Indiana  ,34620,0.8743
23600,Muskegon, Michigan  ,34740,1.1076
42250,Horry, S Carolina  ,34820,0.87
5380,Napa, California  ,34900,1.5375
10100,Collier, Florida  ,34940,0.9108
44070,Cannon, Tennessee  ,34980,0.9141
44100,Cheatham, Tennessee  ,34980,0.9141
44180,Davidson, Tennessee  ,34980,0.9141
44210,Dickson, Tennessee  ,34980,0.9141
44400,Hickman, Tennessee  ,34980,0.9141
44550,Macon, Tennessee  ,34980,0.9141
44730,Robertson, Tennessee  ,34980,0.9141
44740,Rutherford, Tennessee  ,34980,0.9141
44790,Smith, Tennessee  ,34980,0.9141
44820,Sumner, Tennessee  ,34980,0.9141
44840,Trousdale, Tennessee  ,34980,0.9141
44930,Williamson, Tennessee  ,34980,0.9141
44940,Wilson, Tennessee  ,34980,0.9141
33400,Nassau, New York  ,35004,1.2755
33700,Suffolk, New York  ,35004,1.2755
31200,Essex, New Jersey,35084,1.1268
31250,Hunterdon, New Jersey,35084,1.1268
31300,Morris, New Jersey,35084,1.1268
39630,Pike, Pennsylvania  ,35084,1.1268
31360,Sussex, New Jersey,35084,1.1268
31370,Union, New Jersey,35084,1.1268
7040,New Haven, Connecticut  ,35300,1.1883
19250,Jefferson, Louisiana  ,35380,0.8752
19350,Orleans, Louisiana  ,35380,0.8752
19370,Plaquemines, Louisiana  ,35380,0.8752
19430,St. Bernard, Louisiana  ,35380,0.8752
19440,St. Charles, Louisiana  ,35380,0.8752
19470,St. John Baptist, Louisiana  ,35380,0.8752
19510,St. Tammany, Louisiana  ,35380,0.8752
31100,Bergen, New Jersey,35644,1.3089
33020,Bronx, New York  ,35644,1.3089
31230,Hudson, New Jersey,35644,1.3089
33331,Kings, New York  ,35644,1.3089
33420,New York, New York  ,35644,1.3089
31320,Passaic, New Jersey,35644,1.3089
33580,Putnam, New York  ,35644,1.3089
33590,Queens, New York  ,35644,1.3089
33610,Richmond, New York  ,35644,1.3089
33620,Rockland, New York  ,35644,1.3089
33800,Westchester, New York  ,35644,1.3089
23100,Berrien, Michigan  ,35660,0.8444
10400,Manatee, Florida  ,35840,0.9428
10570,Sarasota, Florida  ,35840,0.9428
7050,New London, Connecticut  ,35980,1.1821
5000,Alameda, California  ,36084,1.7048
5060,Contra Costa, California  ,36084,1.7048
10410,Marion, Florida  ,36100,0.8425
31180,Cape May, New Jersey,36140,1.0584
45451,Ector, Texas  ,36220,0.9661
46050,Davis, Utah  ,36260,0.917
46140,Morgan, Utah  ,36260,0.917
46280,Weber, Utah  ,36260,0.917
37080,Canadian, Oklahoma  ,36420,0.8879
37130,Cleveland, Oklahoma  ,36420,0.8879
37250,Grady, Oklahoma  ,36420,0.8879
37400,Lincoln, Oklahoma  ,36420,0.8879
37410,Logan, Oklahoma  ,36420,0.8879
37430,McClain, Oklahoma  ,36420,0.8879
37540,Oklahoma, Oklahoma  ,36420,0.8879
50330,Thurston, Washington  ,36500,1.1601
28120,Cass, Nebraska  ,36540,0.9756
28270,Douglas, Nebraska  ,36540,0.9756
16420,Harrison, Iowa  ,36540,0.9756
16640,Mills, Iowa  ,36540,0.9756
16770,Pottawattamie, Iowa  ,36540,0.9756
28760,Sarpy, Nebraska  ,36540,0.9756
28770,Saunders, Nebraska  ,36540,0.9756
28880,Washington, Nebraska  ,36540,0.9756
10340,Lake, Florida  ,36740,0.9063
10470,Orange, Florida  ,36740,0.9063
10480,Osceola, Florida  ,36740,0.9063
10580,Seminole, Florida  ,36740,0.9063
52690,Winnebago, Wisconsin  ,36780,0.9398
18290,Daviess, Kentucky,36980,0.779
18450,Hancock, Kentucky,36980,0.779
18740,McLean, Kentucky,36980,0.779
5660,Ventura, California  ,37100,1.3113
10040,Brevard, Florida  ,37340,0.879
10170,Flagler, Florida,37380,0.8174
10020,Bay, Florida  ,37460,0.7876
51360,Pleasants, W Virginia  ,37620,0.7569
36850,Washington, Ohio,37620,0.7569
51520,Wirt, W Virginia  ,37620,0.7569
51530,Wood, W Virginia  ,37620,0.7569
25190,George, Mississippi  ,37700,0.7542
25290,Jackson, Mississippi  ,37700,0.7542
22040,Essex, Massachusetts  ,37764,1.0553
10160,Escambia, Florida  ,37860,0.7767
10560,Santa Rosa, Florida  ,37860,0.7767
14700,Marshall, Illinois  ,37900,0.8434
14800,Peoria, Illinois  ,37900,0.8434
14960,Stark, Illinois  ,37900,0.8434
14980,Tazewell, Illinois  ,37900,0.8434
14992,Woodford, Illinois  ,37900,0.8434
39140,Bucks, Pennsylvania  ,37964,1.0849
39210,Chester, Pennsylvania  ,37964,1.0849
39290,Delaware, Pennsylvania  ,37964,1.0849
39560,Montgomery, Pennsylvania  ,37964,1.0849
39620,Philadelphia, Pennsylvania  ,37964,1.0849
3060,Maricopa, Arizona  ,38060,1.0465
3100,Pinal, Arizona  ,38060,1.0465
4120,Cleveland, Arkansas  ,38220,0.8069
4340,Jefferson, Arkansas  ,38220,0.8069
4390,Lincoln, Arkansas  ,38220,0.8069
39010,Allegheny, Pennsylvania  ,38300,0.8669
39070,Armstrong, Pennsylvania  ,38300,0.8669
39080,Beaver, Pennsylvania  ,38300,0.8669
39150,Butler, Pennsylvania  ,38300,0.8669
39330,Fayette, Pennsylvania  ,38300,0.8669
39750,Washington, Pennsylvania  ,38300,0.8669
39770,Westmoreland, Pennsylvania  ,38300,0.8669
22010,Berkshire, Massachusetts  ,38340,1.092
13020,Bannock, Idaho  ,38540,0.9754
13380,Power, Idaho  ,38540,0.9754
40370,Juana Diaz, Puerto Rico  ,38660,0.4594
40560,Ponce, Puerto Rico  ,38660,0.4594
40750,Villalba, Puerto Rico  ,38660,0.4594
20020,Cumberland, Maine  ,38860,0.9981
20110,Sagadahoc, Maine  ,38860,0.9981
20150,York, Maine  ,38860,0.9981
38020,Clackamas, Oregon  ,38900,1.1766
50050,Clark, Washington  ,38900,1.1766
38040,Columbia, Oregon  ,38900,1.1766
38250,Multnomah, Oregon  ,38900,1.1766
50290,Skamania, Washington  ,38900,1.1766
38330,Washington, Oregon  ,38900,1.1766
38350,Yamhill, Oregon  ,38900,1.1766
10420,Martin, Florida  ,38940,0.9352
10550,St. Lucie, Florida  ,38940,0.9352
33230,Dutchess, New York  ,39100,1.1544
33540,Orange, New York  ,39100,1.1544
3120,Yavapai, Arizona  ,39140,1.0161
41000,Bristol, Rhode Island  ,39300,1.0539
22020,Bristol, Massachusetts  ,39300,1.0539
41010,Kent, Rhode Island  ,39300,1.0539
41020,Newport, Rhode Island  ,39300,1.0539
41030,Providence, Rhode Island  ,39300,1.0539
41050,Washington, Rhode Island  ,39300,1.0539
46110,Juab, Utah  ,39340,0.9461
46240,Utah, Utah  ,39340,0.9461
6500,Pueblo, Colorado  ,39380,0.8215
10070,Charlotte, Florida  ,39460,0.8734
52500,Racine, Wisconsin  ,39540,0.8903
34340,Franklin, N Carolina  ,39580,0.9304
34500,Johnston, N Carolina  ,39580,0.9304
34910,Wake, N Carolina  ,39580,0.9304
43460,Meade, S Dakota  ,39660,0.9568
43510,Pennington, S Dakota  ,39660,0.9568
39110,Berks, Pennsylvania  ,39740,0.922
5550,Shasta, California  ,39820,1.499
29140,Storey, Nevada  ,39900,1.0326
29150,Washoe, Nevada  ,39900,1.0326
49030,Amelia, Virginia  ,40060,0.9723
49160,Caroline, Virginia  ,40060,0.9723
49180,Charles City, Virginia  ,40060,0.9723
49200,Chesterfield, Virginia  ,40060,0.9723
49212,Colonial Heights, Virginia  ,40060,0.9723
49240,Cumberland, Virginia  ,40060,0.9723
49260,Dinwiddie, Virginia  ,40060,0.9723
49370,Goochland, Virginia  ,40060,0.9723
49420,Hanover, Virginia  ,40060,0.9723
49430,Henrico, Virginia  ,40060,0.9723
49451,Hopewell City, Virginia  ,40060,0.9723
49480,King And Queen, Virginia  ,40060,0.9723
49500,King William, Virginia  ,40060,0.9723
49540,Louisa, Virginia  ,40060,0.9723
49621,New Kent, Virginia  ,40060,0.9723
49701,Petersburg City, Virginia  ,40060,0.9723
49720,Powhatan, Virginia  ,40060,0.9723
49740,Prince George, Virginia  ,40060,0.9723
49791,Richmond City, Virginia  ,40060,0.9723
49910,Sussex, Virginia  ,40060,0.9723
5430,Riverside, California  ,40140,1.1497
5460,San Bernardino, California  ,40140,1.1497
49110,Botetourt, Virginia  ,40220,0.9195
49220,Craig, Virginia  ,40220,0.9195
49330,Franklin, Virginia  ,40220,0.9195
49801,Roanoke City, Virginia  ,40220,0.9195
49800,Roanoke, Virginia  ,40220,0.9195
49838,Salem City, Virginia  ,40220,0.9195
24190,Dodge, Minnesota  ,40340,1.1662
24540,Olmsted, Minnesota  ,40340,1.1662
24780,Wabasha, Minnesota  ,40340,1.1662
33350,Livingston, New York  ,40380,0.8749
33370,Monroe, New York  ,40380,0.8749
33530,Ontario, New York  ,40380,0.8749
33550,Orleans, New York  ,40380,0.8749
33770,Wayne, New York  ,40380,0.8749
14030,Boone, Illinois  ,40420,0.9751
14991,Winnebago, Illinois  ,40420,0.9751
30070,Rockingham, New Hampshire  ,40484,1.0172
30080,Strafford, New Hampshire  ,40484,1.0172
34320,Edgecombe, N Carolina  ,40580,0.875
34630,Nash, N Carolina  ,40580,0.875
11460,Floyd, Georgia  ,40660,0.8924
5080,El Dorado, California  ,40900,1.5498
5410,Placer, California  ,40900,1.5498
5440,Sacramento, California  ,40900,1.5498
5670,Yolo, California  ,40900,1.5498
23720,Saginaw, Michigan  ,40980,0.8849
24040,Benton, Minnesota  ,41060,1.0658
24720,Stearns, Minnesota  ,41060,1.0658
46260,Washington, Utah  ,41100,0.9345
26010,Andrew, Missouri  ,41140,0.9834
26100,Buchanan, Missouri  ,41140,0.9834
26310,De Kalb, Missouri  ,41140,0.9834
17210,Doniphan, Kansas  ,41140,0.9834
14020,Bond, Illinois  ,41180,0.9336
14060,Calhoun, Illinois  ,41180,0.9336
14130,Clinton, Illinois  ,41180,0.9336
26270,Crawford, Missouri  ,41180,0.9336
26350,Franklin, Missouri  ,41180,0.9336
26490,Jefferson, Missouri  ,41180,0.9336
14500,Jersey, Illinois  ,41180,0.9336
26560,Lincoln, Missouri  ,41180,0.9336
14670,Macoupin, Illinois  ,41180,0.9336
14680,Madison, Illinois  ,41180,0.9336
14750,Monroe, Illinois  ,41180,0.9336
26910,St. Charles, Missouri  ,41180,0.9336
14900,St. Clair, Illinois  ,41180,0.9336
26950,St. Louis City, Missouri  ,41180,0.9336
26940,St. Louis, Missouri  ,41180,0.9336
26991,Warren, Missouri  ,41180,0.9336
26992,Washington, Missouri  ,41180,0.9336
38230,Marion, Oregon  ,41420,1.1148
38260,Polk, Oregon  ,41420,1.1148
5370,Monterey, California  ,41500,1.582
21190,Somerset, Maryland  ,41540,0.8948
21220,Wicomico, Maryland  ,41540,0.8948
46170,Salt Lake, Utah  ,41620,0.935
46210,Summit, Utah  ,41620,0.935
46220,Tooele, Utah  ,41620,0.935
45672,Irion, Texas  ,41660,0.8169
45930,Tom Green, Texas  ,41660,0.8169
45060,Atascosa, Texas  ,41700,0.8911
45090,Bandera, Texas  ,41700,0.8911
45130,Bexar, Texas  ,41700,0.8911
45320,Comal, Texas  ,41700,0.8911
45581,Guadaloupe, Texas  ,41700,0.8911
45731,Kendall, Texas  ,41700,0.8911
45792,Medina, Texas  ,41700,0.8911
45971,Wilson, Texas  ,41700,0.8911
5470,San Diego, California  ,41740,1.2213
36220,Erie, Ohio,41780,0.7788
5310,Marin, California  ,41884,1.6743
5480,San Francisco, California  ,41884,1.6743
5510,San Mateo, California  ,41884,1.6743
40120,Cabo Rojo, Puerto Rico  ,41900,0.455
40390,Lajas, Puerto Rico  ,41900,0.455
40610,Sabana Grande, Puerto Rico  ,41900,0.455
40630,San German, Puerto Rico  ,41900,0.455
5450,San Benito, California  ,41940,1.7086
5530,Santa Clara, California  ,41940,1.7086
40040,Aguas Buenas, Puerto Rico  ,41980,0.4356
40050,Aibonito, Puerto Rico  ,41980,0.4356
40070,Arecibo, Puerto Rico  ,41980,0.4356
40090,Barceloneta, Puerto Rico  ,41980,0.4356
40100,Barranquitas, Puerto Rico  ,41980,0.4356
40110,Bayamon, Puerto Rico  ,41980,0.4356
40130,Caguas, Puerto Rico  ,41980,0.4356
40140,Camuy, Puerto Rico  ,41980,0.4356
40145,Canovanas, Puerto Rico  ,41980,0.4356
40150,Carolina, Puerto Rico  ,41980,0.4356
40160,Catano, Puerto Rico  ,41980,0.4356
40170,Cayey, Puerto Rico  ,41980,0.4356
40190,Ciales, Puerto Rico  ,41980,0.4356
40200,Cidra, Puerto Rico  ,41980,0.4356
40220,Comerio, Puerto Rico  ,41980,0.4356
40230,Corozal, Puerto Rico  ,41980,0.4356
40250,Dorado, Puerto Rico  ,41980,0.4356
40265,Florida, Puerto Rico  ,41980,0.4356
40300,Guaynabo, Puerto Rico  ,41980,0.4356
40310,Gurabo, Puerto Rico  ,41980,0.4356
40320,Hatillo, Puerto Rico  ,41980,0.4356
40340,Humacao, Puerto Rico  ,41980,0.4356
40380,Juncos, Puerto Rico  ,41980,0.4356
40420,Las Piedras, Puerto Rico  ,41980,0.4356
40430,Loiza, Puerto Rico  ,41980,0.4356
40450,Manati, Puerto Rico  ,41980,0.4356
40470,Maunabo, Puerto Rico  ,41980,0.4356
40500,Morovis, Puerto Rico  ,41980,0.4356
40510,Naguabo, Puerto Rico  ,41980,0.4356
40520,Naranjito, Puerto Rico  ,41980,0.4356
40530,Orocovis, Puerto Rico  ,41980,0.4356
40570,Quebradillas, Puerto Rico  ,41980,0.4356
40590,Rio Grande, Puerto Rico  ,41980,0.4356
40640,San Juan, Puerto Rico  ,41980,0.4356
40650,San Lorenzo, Puerto Rico  ,41980,0.4356
40680,Toa Alta, Puerto Rico  ,41980,0.4356
40690,Toa Baja, Puerto Rico  ,41980,0.4356
40700,Trujillo Alto, Puerto Rico  ,41980,0.4356
40720,Vega Alta, Puerto Rico  ,41980,0.4356
40730,Vega Baja, Puerto Rico  ,41980,0.4356
40760,Yabucoa, Puerto Rico  ,41980,0.4356
5500,San Luis Obispo, California  ,42020,1.3036
5400,Orange, California  ,42044,1.2111
5520,Santa Barbara, California  ,42060,1.2825
5540,Santa Cruz, California  ,42100,1.7937
32240,Santa Fe, New Mexico  ,42140,1.0136
5590,Sonoma, California  ,42220,1.6679
11130,Bryan, Georgia  ,42340,0.8757
11220,Chatham, Georgia  ,42340,0.8757
11421,Effingham, Georgia  ,42340,0.8757
39420,Lackawanna, Pennsylvania  ,42540,0.8331
39480,Luzerne, Pennsylvania  ,42540,0.8331
39790,Wyoming, Pennsylvania  ,42540,0.8331
50160,King, Washington  ,42644,1.1733
50300,Snohomish, Washington  ,42644,1.1733
10300,Sebastian-Vero Beach, Florida  ,42680,0.876
52580,Sheboygan, Wisconsin  ,43100,0.9203
45564,Grayson, Texas  ,43300,0.8723
19070,Bossier, Louisiana  ,43340,0.8262
19080,Caddo, Louisiana  ,43340,0.8262
19150,De Soto, Louisiana  ,43340,0.8262
28210,Dakota, Nebraska  ,43580,0.9163
28250,Dixon, Nebraska  ,43580,0.9163
43630,Union, S Dakota  ,43580,0.9163
16960,Woodbury, Iowa  ,43580,0.9163
43410,Lincoln, S Dakota  ,43620,0.8275
43430,McCook, S Dakota  ,43620,0.8275
43490,Minnehaha, S Dakota  ,43620,0.8275
43620,Turner, S Dakota  ,43620,0.8275
23130,Cass, Michigan  ,43780,0.9425
15700,St. Joseph, Indiana  ,43780,0.9425
42410,Spartanburg, S Carolina  ,43900,0.8782
50310,Spokane, Washington  ,44060,1.1174
14730,Menard, Illinois  ,44100,0.9165
14920,Sangamon, Illinois  ,44100,0.9165
22060,Franklin, Massachusetts  ,44140,1.0383
22070,Hampden, Massachusetts  ,44140,1.0383
22080,Hampshire, Massachusetts  ,44140,1.0383
26210,Christian, Missouri  ,44180,0.844
26290,Dallas, Missouri  ,44180,0.844
26380,Greene, Missouri  ,44180,0.844
26821,Polk, Missouri  ,44180,0.844
26994,Webster, Missouri  ,44180,0.844
36110,Clark, Ohio,44220,0.8447
39200,Centre, Pennsylvania  ,44300,0.9575
51040,Brooke, W Virginia  ,44600,0.7598
51140,Hancock, W Virginia  ,44600,0.7598
36420,Jefferson, Ohio,44600,0.7598
5490,San Joaquin, California  ,44700,1.3734
42420,Sumter, S Carolina  ,44940,0.7594
33360,Madison, New York  ,45060,0.9897
33520,Onondaga, New York  ,45060,0.9897
33560,Oswego, New York  ,45060,0.9897
50260,Pierce, Washington  ,45104,1.1574
10190,Gadsden, Florida  ,45220,0.8391
10320,Jefferson, Florida  ,45220,0.8391
10360,Leon, Florida  ,45220,0.8391
10640,Wakulla, Florida  ,45220,0.8391
10260,Hernando, Florida  ,45300,0.9075
10280,Hillsborough, Florida  ,45300,0.9075
10500,Pasco, Florida  ,45300,0.9075
10510,Pinellas, Florida  ,45300,0.9075
15100,Clay, Indiana  ,45460,0.9706
15760,Sullivan, Indiana  ,45460,0.9706
15820,Vermillion, Indiana  ,45460,0.9706
15830,Vigo, Indiana  ,45460,0.9706
45170,Bowie, Texas  ,45500,0.7428
4450,Miller, Arkansas  ,45500,0.7428
36260,Fulton, Ohio,45780,0.9013
36490,Lucas, Ohio,45780,0.9013
36630,Ottawa, Ohio,45780,0.9013
36880,Wood, Ohio,45780,0.9013
17420,Jackson, Kansas  ,45820,0.8974
17430,Jefferson, Kansas  ,45820,0.8974
17690,Osage, Kansas  ,45820,0.8974
17880,Shawnee, Kansas  ,45820,0.8974
17980,Wabaunsee, Kansas  ,45820,0.8974
31260,Mercer, New Jersey,45940,1.0648
3090,Pima, Arizona  ,46060,0.8953
37180,Creek, Oklahoma  ,46140,0.8145
37550,Okmulgee, Oklahoma  ,46140,0.8145
37560,Osage, Oklahoma  ,46140,0.8145
37580,Pawnee, Oklahoma  ,46140,0.8145
37650,Rogers, Oklahoma  ,46140,0.8145
37710,Tulsa, Oklahoma  ,46140,0.8145
37720,Wagoner, Oklahoma  ,46140,0.8145
1310,Greene, Alabama  ,46220,0.85
1320,Hale, Alabama  ,46220,0.85
1620,Tuscaloosa, Alabama  ,46220,0.85
45892,Smith, Texas  ,46340,0.8526
33320,Herkimer, New York  ,46540,0.8769
33510,Oneida, New York  ,46540,0.8769
11120,Brooks, Georgia  ,46660,0.7527
11420,Echols, Georgia  ,46660,0.7527
11652,Lanier, Georgia  ,46660,0.7527
11700,Lowndes, Georgia  ,46660,0.7527
5580,Solano, California  ,46700,1.6286
45224,Calhoun, Texas  ,47020,0.8949
45561,Goliad, Texas  ,47020,0.8949
45948,Victoria, Texas  ,47020,0.8949
31190,Cumberland, New Jersey,47220,1.0759
49194,Chesapeake City, Virginia  ,47260,0.9121
34251,Currituck, N Carolina  ,47260,0.9121
49360,Gloucester, Virginia  ,47260,0.9121
49411,Hampton City, Virginia  ,47260,0.9121
49460,Isle Of Wight, Virginia  ,47260,0.9121
49470,James City Co, Virginia  ,47260,0.9121
49570,Mathews, Virginia  ,47260,0.9121
49622,Newport News City, Virginia  ,47260,0.9121
49641,Norfolk City, Virginia  ,47260,0.9121
49712,Poquoson City, Virginia  ,47260,0.9121
49711,Portsmouth City, Virginia  ,47260,0.9121
49892,Suffolk City, Virginia  ,47260,0.9121
49900,Surry, Virginia  ,47260,0.9121
49921,Virginia Beach City, Virginia  ,47260,0.9121
49961,Williamsburg City, Virginia  ,47260,0.9121
49981,York, Virginia  ,47260,0.9121
5640,Tulare, California  ,47300,0.9947
45780,McLennan, Texas  ,47380,0.8213
11600,Houston, Georgia  ,47580,0.7732
23430,Lapeer, Michigan  ,47644,0.9432
23460,Livingston, Michigan  ,47644,0.9432
23490,Macomb, Michigan  ,47644,0.9432
23620,Oakland, Michigan  ,47644,0.9432
23730,St. Clair, Michigan  ,47644,0.9432
49011,Alexandria City, Virginia  ,47894,1.0533
49060,Arlington, Virginia  ,47894,1.0533
21040,Calvert, Maryland  ,47894,1.0533
21080,Charles, Maryland  ,47894,1.0533
49210,Clarke, Virginia  ,47894,1.0533
49288,Fairfax City, Virginia  ,47894,1.0533
49290,Fairfax, Virginia  ,47894,1.0533
49291,Falls Church City, Virginia  ,47894,1.0533
49300,Fauquier, Virginia  ,47894,1.0533
49342,Fredericksburg City, Virginia  ,47894,1.0533
51180,Jefferson, W Virginia  ,47894,1.0533
49530,Loudoun, Virginia  ,47894,1.0533
49563,Manassas City, Virginia  ,47894,1.0533
49565,Manassas Park City, Virginia  ,47894,1.0533
21160,Prince George's, Maryland  ,47894,1.0533
49750,Prince William, Virginia  ,47894,1.0533
49880,Spotsylvania, Virginia  ,47894,1.0533
49890,Stafford, Virginia  ,47894,1.0533
49930,Warren, Virginia  ,47894,1.0533
9000,Washington DC, Dist Of Col  ,47894,1.0533
16060,Black Hawk, Iowa  ,47940,0.8331
16080,Bremer, Iowa  ,47940,0.8331
16370,Grundy, Iowa  ,47940,0.8331
52360,Marathon, Wisconsin  ,48140,0.8802
50030,Chelan, Washington  ,48300,1.0109
50080,Douglas, Washington  ,48300,1.0109
10490,Palm Beach, Florida  ,48424,0.9597
36060,Belmont, Ohio,48540,0.6673
51250,Marshall, W Virginia  ,48540,0.6673
51340,Ohio, W Virginia  ,48540,0.6673
17070,Butler, Kansas  ,48620,0.8674
17390,Harvey, Kansas  ,48620,0.8674
17860,Sedgwick, Kansas  ,48620,0.8674
17950,Sumner, Kansas  ,48620,0.8674
45040,Archer, Texas  ,48660,0.9537
45291,Clay, Texas  ,48660,0.9537
45960,Wichita, Texas  ,48660,0.9537
39510,Lycoming, Pennsylvania  ,48700,0.8268
21070,Cecil, Maryland  ,48864,1.0593
8010,New Castle, Delaware ,48864,1.0593
31340,Salem, New Jersey,48864,1.0593
34090,Brunswick, N Carolina  ,48900,0.8862
34640,New Hanover, N Carolina  ,48900,0.8862
34700,Pender, N Carolina  ,48900,0.8862
49340,Frederick, Virginia  ,49020,0.9034
51130,Hampshire, W Virginia  ,49020,0.9034
49962,Winchester City, Virginia  ,49020,0.9034
34290,Davie, N Carolina  ,49180,0.856
34330,Forsyth, N Carolina  ,49180,0.856
34840,Stokes, N Carolina  ,49180,0.856
34980,Yadkin, N Carolina  ,49180,0.856
22170,Worcester, Massachusetts  ,49340,1.1584
50380,Yakima, Washington  ,49420,1.0355
40270,Guanica, Puerto Rico  ,49500,0.3782
40290,Guayanilla, Puerto Rico  ,49500,0.3782
40550,Penuelas, Puerto Rico  ,49500,0.3782
40770,Yauco, Puerto Rico  ,49500,0.3782
39800,York, Pennsylvania  ,49620,0.954
36510,Mahoning, Ohio,49660,0.8262
39530,Mercer, Pennsylvania  ,49660,0.8262
36790,Trumbull, Ohio,49660,0.8262
5610,Sutter, California  ,49700,1.1759
5680,Yuba, California  ,49700,1.1759
3130,Yuma, Arizona  ,49740,0.9674
1010,Baldwin, Alabama  ,99901,0.7147
1020,Barbour, Alabama  ,99901,0.7147
1050,Bullock, Alabama  ,99901,0.7147
1060,Butler, Alabama  ,99901,0.7147
1080,Chambers, Alabama  ,99901,0.7147
1090,Cherokee, Alabama  ,99901,0.7147
1110,Choctaw, Alabama  ,99901,0.7147
1120,Clarke, Alabama  ,99901,0.7147
1130,Clay, Alabama  ,99901,0.7147
1140,Cleburne, Alabama  ,99901,0.7147
1150,Coffee, Alabama  ,99901,0.7147
1170,Conecuh, Alabama  ,99901,0.7147
1180,Coosa, Alabama  ,99901,0.7147
1190,Covington, Alabama  ,99901,0.7147
1200,Crenshaw, Alabama  ,99901,0.7147
1210,Cullman, Alabama  ,99901,0.7147
1220,Dale, Alabama  ,99901,0.7147
1230,Dallas, Alabama  ,99901,0.7147
1240,De Kalb, Alabama  ,99901,0.7147
1260,Escambia, Alabama  ,99901,0.7147
1280,Fayette, Alabama  ,99901,0.7147
1290,Franklin, Alabama  ,99901,0.7147
1350,Jackson, Alabama  ,99901,0.7147
1370,Lamar, Alabama  ,99901,0.7147
1430,Macon, Alabama  ,99901,0.7147
1450,Marengo, Alabama  ,99901,0.7147
1460,Marion, Alabama  ,99901,0.7147
1470,Marshall, Alabama  ,99901,0.7147
1490,Monroe, Alabama  ,99901,0.7147
1520,Perry, Alabama  ,99901,0.7147
