code,Name,State,CBSA,wage_index
23760,Schoolcraft, Michigan  ,99923,0.8387
23770,Shiawassee, Michigan  ,99923,0.8387
23740,St Joseph, Michigan  ,99923,0.8387
23780,Tuscola, Michigan  ,99923,0.8387
23830,Wexford, Michigan  ,99923,0.8387
24000,Aitkin, Minnesota  ,99924,0.9053
24020,Becker, Minnesota  ,99924,0.9053
24030,Beltrami, Minnesota  ,99924,0.9053
24050,Big Stone, Minnesota  ,99924,0.9053
24070,Brown, Minnesota  ,99924,0.9053
24100,Cass, Minnesota  ,99924,0.9053
24110,Chippewa, Minnesota  ,99924,0.9053
24140,Clearwater, Minnesota  ,99924,0.9053
24150,Cook, Minnesota  ,99924,0.9053
24160,Cottonwood, Minnesota  ,99924,0.9053
24170,Crow Wing, Minnesota  ,99924,0.9053
24200,Douglas, Minnesota  ,99924,0.9053
24210,Faribault, Minnesota  ,99924,0.9053
24220,Fillmore, Minnesota  ,99924,0.9053
24230,Freeborn, Minnesota  ,99924,0.9053
24240,Goodhue, Minnesota  ,99924,0.9053
24250,Grant, Minnesota  ,99924,0.9053
24280,Hubbard, Minnesota  ,99924,0.9053
24300,Itasca, Minnesota  ,99924,0.9053
24310,Jackson, Minnesota  ,99924,0.9053
24320,Kanabec, Minnesota  ,99924,0.9053
24330,Kandiyohi, Minnesota  ,99924,0.9053
24340,Kittson, Minnesota  ,99924,0.9053
24350,Koochiching, Minnesota  ,99924,0.9053
24360,Lac Qui Parle, Minnesota  ,99924,0.9053
24370,Lake, Minnesota  ,99924,0.9053
24380,Lake Of Woods, Minnesota  ,99924,0.9053
24390,Le Sueur, Minnesota  ,99924,0.9053
24400,Lincoln, Minnesota  ,99924,0.9053
24410,Lyon, Minnesota  ,99924,0.9053
24430,Mahnomen, Minnesota  ,99924,0.9053
24440,Marshall, Minnesota  ,99924,0.9053
24450,Martin, Minnesota  ,99924,0.9053
24420,Mc Leod, Minnesota  ,99924,0.9053
24460,Meeker, Minnesota  ,99924,0.9053
24470,Mille Lacs, Minnesota  ,99924,0.9053
24480,Morrison, Minnesota  ,99924,0.9053
24490,Mower, Minnesota  ,99924,0.9053
24500,Murray, Minnesota  ,99924,0.9053
24520,Nobles, Minnesota  ,99924,0.9053
24530,Norman, Minnesota  ,99924,0.9053
24550,Otter Tail, Minnesota  ,99924,0.9053
24560,Pennington, Minnesota  ,99924,0.9053
24570,Pine, Minnesota  ,99924,0.9053
24580,Pipestone, Minnesota  ,99924,0.9053
24600,Pope, Minnesota  ,99924,0.9053
24620,Red Lake, Minnesota  ,99924,0.9053
24630,Redwood, Minnesota  ,99924,0.9053
24640,Renville, Minnesota  ,99924,0.9053
24650,Rice, Minnesota  ,99924,0.9053
24660,Rock, Minnesota  ,99924,0.9053
24670,Roseau, Minnesota  ,99924,0.9053
24710,Sibley, Minnesota  ,99924,0.9053
24730,Steele, Minnesota  ,99924,0.9053
24740,Stevens, Minnesota  ,99924,0.9053
24750,Swift, Minnesota  ,99924,0.9053
24760,Todd, Minnesota  ,99924,0.9053
24770,Traverse, Minnesota  ,99924,0.9053
24790,Wadena, Minnesota  ,99924,0.9053
24800,Waseca, Minnesota  ,99924,0.9053
24820,Watonwan, Minnesota  ,99924,0.9053
24830,Wilkin, Minnesota  ,99924,0.9053
24840,Winona, Minnesota  ,99924,0.9053
24860,Yellow Medicine, Minnesota  ,99924,0.9053
25000,Adams, Mississippi  ,99925,0.7537
25010,Alcorn, Mississippi  ,99925,0.7537
25020,Amite, Mississippi  ,99925,0.7537
25030,Attala, Mississippi  ,99925,0.7537
25040,Benton, Mississippi  ,99925,0.7537
25050,Bolivar, Mississippi  ,99925,0.7537
25060,Calhoun, Mississippi  ,99925,0.7537
25070,Carroll, Mississippi  ,99925,0.7537
25080,Chickasaw, Mississippi  ,99925,0.7537
25090,Choctaw, Mississippi  ,99925,0.7537
25100,Claiborne, Mississippi  ,99925,0.7537
25110,Clarke, Mississippi  ,99925,0.7537
25120,Clay, Mississippi  ,99925,0.7537
25130,Coahoma, Mississippi  ,99925,0.7537
25150,Covington, Mississippi  ,99925,0.7537
25180,Franklin, Mississippi  ,99925,0.7537
25200,Greene, Mississippi  ,99925,0.7537
25210,Grenada, Mississippi  ,99925,0.7537
25250,Holmes, Mississippi  ,99925,0.7537
25260,Humphreys, Mississippi  ,99925,0.7537
25270,Issaquena, Mississippi  ,99925,0.7537
25280,Itawamba, Mississippi  ,99925,0.7537
25300,Jasper, Mississippi  ,99925,0.7537
25310,Jefferson, Mississippi  ,99925,0.7537
25320,Jefferson Davis, Mississippi  ,99925,0.7537
25330,Jones, Mississippi  ,99925,0.7537
25340,Kemper, Mississippi  ,99925,0.7537
25350,Lafayette, Mississippi  ,99925,0.7537
25370,Lauderdale, Mississippi  ,99925,0.7537
25380,Lawrence, Mississippi  ,99925,0.7537
25390,Leake, Mississippi  ,99925,0.7537
25400,Lee, Mississippi  ,99925,0.7537
25410,Leflore, Mississippi  ,99925,0.7537
25420,Lincoln, Mississippi  ,99925,0.7537
25430,Lowndes, Mississippi  ,99925,0.7537
25450,Marion, Mississippi  ,99925,0.7537
25470,Monroe, Mississippi  ,99925,0.7537
25480,Montgomery, Mississippi  ,99925,0.7537
25490,Neshoba, Mississippi  ,99925,0.7537
25500,Newton, Mississippi  ,99925,0.7537
25510,Noxubee, Mississippi  ,99925,0.7537
25520,Oktibbeha, Mississippi  ,99925,0.7537
25530,Panola, Mississippi  ,99925,0.7537
25540,Pearl River, Mississippi  ,99925,0.7537
25560,Pike, Mississippi  ,99925,0.7537
25570,Pontotoc, Mississippi  ,99925,0.7537
25580,Prentiss, Mississippi  ,99925,0.7537
25590,Quitman, Mississippi  ,99925,0.7537
25610,Scott, Mississippi  ,99925,0.7537
25620,Sharkey, Mississippi  ,99925,0.7537
25640,Smith, Mississippi  ,99925,0.7537
25660,Sunflower, Mississippi  ,99925,0.7537
25670,Tallahatchie, Mississippi  ,99925,0.7537
25690,Tippah, Mississippi  ,99925,0.7537
25700,Tishomingo, Mississippi  ,99925,0.7537
25720,Union, Mississippi  ,99925,0.7537
25730,Walthall, Mississippi  ,99925,0.7537
25740,Warren, Mississippi  ,99925,0.7537
25750,Washington, Mississippi  ,99925,0.7537
25760,Wayne, Mississippi  ,99925,0.7537
25770,Webster, Mississippi  ,99925,0.7537
25780,Wilkinson, Mississippi  ,99925,0.7537
25790,Winston, Mississippi  ,99925,0.7537
25800,Yalobusha, Mississippi  ,99925,0.7537
25810,Yazoo, Mississippi  ,99925,0.7537
26000,Adair, Missouri  ,99926,0.7622
26020,Atchison, Missouri  ,99926,0.7622
26030,Audrain, Missouri  ,99926,0.7622
26040,Barry, Missouri  ,99926,0.7622
26050,Barton, Missouri  ,99926,0.7622
26070,Benton, Missouri  ,99926,0.7622
26110,Butler, Missouri  ,99926,0.7622
26140,Camden, Missouri  ,99926,0.7622
26160,Carroll, Missouri  ,99926,0.7622
26170,Carter, Missouri  ,99926,0.7622
26190,Cedar, Missouri  ,99926,0.7622
26200,Chariton, Missouri  ,99926,0.7622
26220,Clark, Missouri  ,99926,0.7622
26260,Cooper, Missouri  ,99926,0.7622
26280,Dade, Missouri  ,99926,0.7622
26300,Daviess, Missouri  ,99926,0.7622
26320,Dent, Missouri  ,99926,0.7622
26330,Douglas, Missouri  ,99926,0.7622
26340,Dunklin, Missouri  ,99926,0.7622
26360,Gasconade, Missouri  ,99926,0.7622
26370,Gentry, Missouri  ,99926,0.7622
26390,Grundy, Missouri  ,99926,0.7622
26400,Harrison, Missouri  ,99926,0.7622
26410,Henry, Missouri  ,99926,0.7622
26411,Hickory, Missouri  ,99926,0.7622
26412,Holt, Missouri  ,99926,0.7622
26450,Howell, Missouri  ,99926,0.7622
26460,Iron, Missouri  ,99926,0.7622
26500,Johnson, Missouri  ,99926,0.7622
26510,Knox, Missouri  ,99926,0.7622
26520,Laclede, Missouri  ,99926,0.7622
26540,Lawrence, Missouri  ,99926,0.7622
26541,Lewis, Missouri  ,99926,0.7622
26570,Linn, Missouri  ,99926,0.7622
26580,Livingston, Missouri  ,99926,0.7622
26600,Macon, Missouri  ,99926,0.7622
26601,Madison, Missouri  ,99926,0.7622
26620,Maries, Missouri  ,99926,0.7622
26630,Marion, Missouri  ,99926,0.7622
26631,Mercer, Missouri  ,99926,0.7622
26650,Miller, Missouri  ,99926,0.7622
26660,Mississippi, Missouri  ,99926,0.7622
26680,Monroe, Missouri  ,99926,0.7622
26690,Montgomery, Missouri  ,99926,0.7622
26700,Morgan, Missouri  ,99926,0.7622
26710,New Madrid, Missouri  ,99926,0.7622
26730,Nodaway, Missouri  ,99926,0.7622
26740,Oregon, Missouri  ,99926,0.7622
26751,Ozark, Missouri  ,99926,0.7622
26770,Pemiscot, Missouri  ,99926,0.7622
26780,Perry, Missouri  ,99926,0.7622
26790,Pettis, Missouri  ,99926,0.7622
26800,Phelps, Missouri  ,99926,0.7622
26810,Pike, Missouri  ,99926,0.7622
26840,Pulaski, Missouri  ,99926,0.7622
26850,Putnam, Missouri  ,99926,0.7622
26860,Ralls, Missouri  ,99926,0.7622
26870,Randolph, Missouri  ,99926,0.7622
26881,Reynolds, Missouri  ,99926,0.7622
26900,Ripley, Missouri  ,99926,0.7622
26970,Saline, Missouri  ,99926,0.7622
26980,Schuyler, Missouri  ,99926,0.7622
26981,Scotland, Missouri  ,99926,0.7622
26982,Scott, Missouri  ,99926,0.7622
26983,Shannon, Missouri  ,99926,0.7622
26984,Shelby, Missouri  ,99926,0.7622
26911,St Clair, Missouri  ,99926,0.7622
26930,St Francois, Missouri  ,99926,0.7622
26960,Ste Genevieve, Missouri  ,99926,0.7622
26985,Stoddard, Missouri  ,99926,0.7622
26986,Stone, Missouri  ,99926,0.7622
26987,Sullivan, Missouri  ,99926,0.7622
26988,Taney, Missouri  ,99926,0.7622
26989,Texas, Missouri  ,99926,0.7622
26990,Vernon, Missouri  ,99926,0.7622
26993,Wayne, Missouri  ,99926,0.7622
26995,Worth, Missouri  ,99926,0.7622
26996,Wright, Missouri  ,99926,0.7622
27000,Beaverhead, Montana  ,99927,0.86
27010,Big Horn, Montana  ,99927,0.86
27020,Blaine, Montana  ,99927,0.86
27030,Broadwater, Montana  ,99927,0.86
27050,Carter, Montana  ,99927,0.86
27070,Chouteau, Montana  ,99927,0.86
27080,Custer, Montana  ,99927,0.86
27090,Daniels, Montana  ,99927,0.86
27100,Dawson, Montana  ,99927,0.86
27110,Deer Lodge, Montana  ,99927,0.86
27120,Fallon, Montana  ,99927,0.86
27130,Fergus, Montana  ,99927,0.86
27140,Flathead, Montana  ,99927,0.86
27150,Gallatin, Montana  ,99927,0.86
27160,Garfield, Montana  ,99927,0.86
27170,Glacier, Montana  ,99927,0.86
27180,Golden Valley, Montana  ,99927,0.86
27190,Granite, Montana  ,99927,0.86
27200,Hill, Montana  ,99927,0.86
27210,Jefferson, Montana  ,99927,0.86
27220,Judith Basin, Montana  ,99927,0.86
27230,Lake, Montana  ,99927,0.86
27240,Lewis And Clark, Montana  ,99927,0.86
27250,Liberty, Montana  ,99927,0.86
27260,Lincoln, Montana  ,99927,0.86
27280,Madison, Montana  ,99927,0.86
27270,Mc Cone, Montana  ,99927,0.86
27290,Meagher, Montana  ,99927,0.86
27300,Mineral, Montana  ,99927,0.86
27320,Musselshell, Montana  ,99927,0.86
27330,Park, Montana  ,99927,0.86
27340,Petroleum, Montana  ,99927,0.86
27350,Phillips, Montana  ,99927,0.86
27360,Pondera, Montana  ,99927,0.86
27370,Powder River, Montana  ,99927,0.86
27380,Powell, Montana  ,99927,0.86
27390,Prairie, Montana  ,99927,0.86
27400,Ravalli, Montana  ,99927,0.86
27410,Richland, Montana  ,99927,0.86
27420,Roosevelt, Montana  ,99927,0.86
27430,Rosebud, Montana  ,99927,0.86
27440,Sanders, Montana  ,99927,0.86
27450,Sheridan, Montana  ,99927,0.86
27460,Silver Bow, Montana  ,99927,0.86
27470,Stillwater, Montana  ,99927,0.86
27480,Sweet Grass, Montana  ,99927,0.86
27490,Teton, Montana  ,99927,0.86
27500,Toole, Montana  ,99927,0.86
27510,Treasure, Montana  ,99927,0.86
27520,Valley, Montana  ,99927,0.86
27530,Wheatland, Montana  ,99927,0.86
27540,Wibaux, Montana  ,99927,0.86
27113,Yellowstone National Park, Montana  ,99927,0.86
28000,Adams, Nebraska  ,99928,0.8733
28010,Antelope, Nebraska  ,99928,0.8733
28020,Arthur, Nebraska  ,99928,0.8733
28030,Banner, Nebraska  ,99928,0.8733
28040,Blaine, Nebraska  ,99928,0.8733
28050,Boone, Nebraska  ,99928,0.8733
28060,Box Butte, Nebraska  ,99928,0.8733
28070,Boyd, Nebraska  ,99928,0.8733
28080,Brown, Nebraska  ,99928,0.8733
28090,Buffalo, Nebraska  ,99928,0.8733
28100,Burt, Nebraska  ,99928,0.8733
28110,Butler, Nebraska  ,99928,0.8733
28130,Cedar, Nebraska  ,99928,0.8733
28140,Chase, Nebraska  ,99928,0.8733
28150,Cherry, Nebraska  ,99928,0.8733
28160,Cheyenne, Nebraska  ,99928,0.8733
28170,Clay, Nebraska  ,99928,0.8733
28180,Colfax, Nebraska  ,99928,0.8733
28190,Cuming, Nebraska  ,99928,0.8733
28200,Custer, Nebraska  ,99928,0.8733
28220,Dawes, Nebraska  ,99928,0.8733
28230,Dawson, Nebraska  ,99928,0.8733
28240,Deuel, Nebraska  ,99928,0.8733
28260,Dodge, Nebraska  ,99928,0.8733
28280,Dundy, Nebraska  ,99928,0.8733
28290,Fillmore, Nebraska  ,99928,0.8733
28300,Franklin, Nebraska  ,99928,0.8733
28310,Frontier, Nebraska  ,99928,0.8733
28320,Furnas, Nebraska  ,99928,0.8733
28330,Gage, Nebraska  ,99928,0.8733
28340,Garden, Nebraska  ,99928,0.8733
28350,Garfield, Nebraska  ,99928,0.8733
28360,Gosper, Nebraska  ,99928,0.8733
28370,Grant, Nebraska  ,99928,0.8733
28380,Greeley, Nebraska  ,99928,0.8733
28390,Hall, Nebraska  ,99928,0.8733
28400,Hamilton, Nebraska  ,99928,0.8733
28410,Harlan, Nebraska  ,99928,0.8733
28420,Hayes, Nebraska  ,99928,0.8733
28430,Hitchcock, Nebraska  ,99928,0.8733
28440,Holt, Nebraska  ,99928,0.8733
28450,Hooker, Nebraska  ,99928,0.8733
28460,Howard, Nebraska  ,99928,0.8733
28470,Jefferson, Nebraska  ,99928,0.8733
28480,Johnson, Nebraska  ,99928,0.8733
28490,Kearney, Nebraska  ,99928,0.8733
28500,Keith, Nebraska  ,99928,0.8733
28510,Keya Paha, Nebraska  ,99928,0.8733
28520,Kimball, Nebraska  ,99928,0.8733
28530,Knox, Nebraska  ,99928,0.8733
28550,Lincoln, Nebraska  ,99928,0.8733
28560,Logan, Nebraska  ,99928,0.8733
28570,Loup, Nebraska  ,99928,0.8733
28590,Madison, Nebraska  ,99928,0.8733
28580,Mc Pherson, Nebraska  ,99928,0.8733
28600,Merrick, Nebraska  ,99928,0.8733
28610,Morrill, Nebraska  ,99928,0.8733
28620,Nance, Nebraska  ,99928,0.8733
28630,Nemaha, Nebraska  ,99928,0.8733
28640,Nuckolls, Nebraska  ,99928,0.8733
28650,Otoe, Nebraska  ,99928,0.8733
28660,Pawnee, Nebraska  ,99928,0.8733
28670,Perkins, Nebraska  ,99928,0.8733
28680,Phelps, Nebraska  ,99928,0.8733
28690,Pierce, Nebraska  ,99928,0.8733
28700,Platte, Nebraska  ,99928,0.8733
28710,Polk, Nebraska  ,99928,0.8733
28720,Redwillow, Nebraska  ,99928,0.8733
28730,Richardson, Nebraska  ,99928,0.8733
28740,Rock, Nebraska  ,99928,0.8733
28750,Saline, Nebraska  ,99928,0.8733
28780,Scotts Bluff, Nebraska  ,99928,0.8733
28800,Sheridan, Nebraska  ,99928,0.8733
28810,Sherman, Nebraska  ,99928,0.8733
28820,Sioux, Nebraska  ,99928,0.8733
28830,Stanton, Nebraska  ,99928,0.8733
28840,Thayer, Nebraska  ,99928,0.8733
28850,Thomas, Nebraska  ,99928,0.8733
28860,Thurston, Nebraska  ,99928,0.8733
28870,Valley, Nebraska  ,99928,0.8733
28890,Wayne, Nebraska  ,99928,0.8733
28900,Webster, Nebraska  ,99928,0.8733
28910,Wheeler, Nebraska  ,99928,0.8733
28920,York, Nebraska  ,99928,0.8733
29000,Churchill, Nevada  ,99929,0.9739
29020,Douglas, Nevada  ,99929,0.9739
29030,Elko, Nevada  ,99929,0.9739
29040,Esmeralda, Nevada  ,99929,0.9739
29050,Eureka, Nevada  ,99929,0.9739
29060,Humboldt, Nevada  ,99929,0.9739
29070,Lander, Nevada  ,99929,0.9739
29080,Lincoln, Nevada  ,99929,0.9739
29090,Lyon, Nevada  ,99929,0.9739
29100,Mineral, Nevada  ,99929,0.9739
29110,Nye, Nevada  ,99929,0.9739
29130,Pershing, Nevada  ,99929,0.9739
29160,White Pine, Nevada  ,99929,0.9739
30000,Belknap, New Hampshire  ,99930,1.0372
30010,Carroll, New Hampshire  ,99930,1.0372
30020,Cheshire, New Hampshire  ,99930,1.0372
30030,Coos, New Hampshire  ,99930,1.0372
30040,Grafton, New Hampshire  ,99930,1.0372
30060,Merrimack, New Hampshire  ,99930,1.0372
30090,Sullivan, New Hampshire  ,99930,1.0372
32010,Catron, New Mexico  ,99932,0.8879
32020,Chaves, New Mexico  ,99932,0.8879
32025,Cibola, New Mexico  ,99932,0.8879
32030,Colfax, New Mexico  ,99932,0.8879
32040,Curry, New Mexico  ,99932,0.8879
32050,De Baca, New Mexico  ,99932,0.8879
32070,Eddy, New Mexico  ,99932,0.8879
32080,Grant, New Mexico  ,99932,0.8879
32090,Guadalupe, New Mexico  ,99932,0.8879
32100,Harding, New Mexico  ,99932,0.8879
32110,Hidalgo, New Mexico  ,99932,0.8879
32120,Lea, New Mexico  ,99932,0.8879
32130,Lincoln, New Mexico  ,99932,0.8879
32131,Los Alamos, New Mexico  ,99932,0.8879
32140,Luna, New Mexico  ,99932,0.8879
32150,Mc Kinley, New Mexico  ,99932,0.8879
32160,Mora, New Mexico  ,99932,0.8879
32170,Otero, New Mexico  ,99932,0.8879
32180,Quay, New Mexico  ,99932,0.8879
32190,Rio Arriba, New Mexico  ,99932,0.8879
32200,Roosevelt, New Mexico  ,99932,0.8879
32230,San Miguel, New Mexico  ,99932,0.8879
32250,Sierra, New Mexico  ,99932,0.8879
32260,Socorro, New Mexico  ,99932,0.8879
32270,Taos, New Mexico  ,99932,0.8879
32290,Union, New Mexico  ,99932,0.8879
33010,Allegany, New York  ,99933,0.8199
33040,Cattaraugus, New York  ,99933,0.8199
33050,Cayuga, New York  ,99933,0.8199
33060,Chautauqua, New York  ,99933,0.8199
33080,Chenango, New York  ,99933,0.8199
33090,Clinton, New York  ,99933,0.8199
33200,Columbia, New York  ,99933,0.8199
33210,Cortland, New York  ,99933,0.8199
33220,Delaware, New York  ,99933,0.8199
33260,Essex, New York  ,99933,0.8199
33270,Franklin, New York  ,99933,0.8199
33280,Fulton, New York  ,99933,0.8199
33290,Genesee, New York  ,99933,0.8199
33300,Greene, New York  ,99933,0.8199
33310,Hamilton, New York  ,99933,0.8199
33330,Jefferson, New York  ,99933,0.8199
33340,Lewis, New York  ,99933,0.8199
33380,Montgomery, New York  ,99933,0.8199
33570,Otsego, New York  ,99933,0.8199
33670,Schuyler, New York  ,99933,0.8199
33680,Seneca, New York  ,99933,0.8199
33630,St Lawrence, New York  ,99933,0.8199
33690,Steuben, New York  ,99933,0.8199
33710,Sullivan, New York  ,99933,0.8199
33900,Wyoming, New York  ,99933,0.8199
33910,Yates, New York  ,99933,0.8199
34020,Alleghany, N Carolina  ,99934,0.8271
34040,Ashe, N Carolina  ,99934,0.8271
34050,Avery, N Carolina  ,99934,0.8271
34060,Beaufort, N Carolina  ,99934,0.8271
34070,Bertie, N Carolina  ,99934,0.8271
34080,Bladen, N Carolina  ,99934,0.8271
34140,Camden, N Carolina  ,99934,0.8271
34150,Carteret, N Carolina  ,99934,0.8271
34160,Caswell, N Carolina  ,99934,0.8271
34190,Cherokee, N Carolina  ,99934,0.8271
34200,Chowan, N Carolina  ,99934,0.8271
34210,Clay, N Carolina  ,99934,0.8271
34220,Cleveland, N Carolina  ,99934,0.8271
34230,Columbus, N Carolina  ,99934,0.8271
34240,Craven, N Carolina  ,99934,0.8271
34270,Dare, N Carolina  ,99934,0.8271
34280,Davidson, N Carolina  ,99934,0.8271
34300,Duplin, N Carolina  ,99934,0.8271
34360,Gates, N Carolina  ,99934,0.8271
34370,Graham, N Carolina  ,99934,0.8271
34380,Granville, N Carolina  ,99934,0.8271
34410,Halifax, N Carolina  ,99934,0.8271
34420,Harnett, N Carolina  ,99934,0.8271
34450,Hertford, N Carolina  ,99934,0.8271
34470,Hyde, N Carolina  ,99934,0.8271
34480,Iredell, N Carolina  ,99934,0.8271
34490,Jackson, N Carolina  ,99934,0.8271
34510,Jones, N Carolina  ,99934,0.8271
34520,Lee, N Carolina  ,99934,0.8271
34530,Lenoir, N Carolina  ,99934,0.8271
34540,Lincoln, N Carolina  ,99934,0.8271
34560,Macon, N Carolina  ,99934,0.8271
34580,Martin, N Carolina  ,99934,0.8271
34550,Mc Dowell, N Carolina  ,99934,0.8271
34600,Mitchell, N Carolina  ,99934,0.8271
34610,Montgomery, N Carolina  ,99934,0.8271
34620,Moore, N Carolina  ,99934,0.8271
34650,Northampton, N Carolina  ,99934,0.8271
34680,Pamlico, N Carolina  ,99934,0.8271
34690,Pasquotank, N Carolina  ,99934,0.8271
34710,Perquimans, N Carolina  ,99934,0.8271
34740,Polk, N Carolina  ,99934,0.8271
34760,Richmond, N Carolina  ,99934,0.8271
34770,Robeson, N Carolina  ,99934,0.8271
34790,Rowan, N Carolina  ,99934,0.8271
34800,Rutherford, N Carolina  ,99934,0.8271
34810,Sampson, N Carolina  ,99934,0.8271
34820,Scotland, N Carolina  ,99934,0.8271
34830,Stanly, N Carolina  ,99934,0.8271
34850,Surry, N Carolina  ,99934,0.8271
34860,Swain, N Carolina  ,99934,0.8271
34870,Transylvania, N Carolina  ,99934,0.8271
34880,Tyrrell, N Carolina  ,99934,0.8271
34900,Vance, N Carolina  ,99934,0.8271
34920,Warren, N Carolina  ,99934,0.8271
34930,Washington, N Carolina  ,99934,0.8271
34940,Watauga, N Carolina  ,99934,0.8271
34960,Wilkes, N Carolina  ,99934,0.8271
34970,Wilson, N Carolina  ,99934,0.8271
34981,Yancey, N Carolina  ,99934,0.8271
35000,Adams, N Dakota  ,99935,0.6891
35010,Barnes, N Dakota  ,99935,0.6891
35020,Benson, N Dakota  ,99935,0.6891
35030,Billings, N Dakota  ,99935,0.6891
35040,Bottineau, N Dakota  ,99935,0.6891
35050,Bowman, N Dakota  ,99935,0.6891
35060,Burke, N Dakota  ,99935,0.6891
35090,Cavalier, N Dakota  ,99935,0.6891
35100,Dickey, N Dakota  ,99935,0.6891
35110,Divide, N Dakota  ,99935,0.6891
35120,Dunn, N Dakota  ,99935,0.6891
35130,Eddy, N Dakota  ,99935,0.6891
35140,Emmons, N Dakota  ,99935,0.6891
35150,Foster, N Dakota  ,99935,0.6891
35160,Golden Valley, N Dakota  ,99935,0.6891
35180,Grant, N Dakota  ,99935,0.6891
35190,Griggs, N Dakota  ,99935,0.6891
35200,Hettinger, N Dakota  ,99935,0.6891
35210,Kidder, N Dakota  ,99935,0.6891
35220,La Moure, N Dakota  ,99935,0.6891
35230,Logan, N Dakota  ,99935,0.6891
35240,Mc Henry, N Dakota  ,99935,0.6891
35250,Mc Intosh, N Dakota  ,99935,0.6891
35260,Mc Kenzie, N Dakota  ,99935,0.6891
35270,Mc Lean, N Dakota  ,99935,0.6891
35280,Mercer, N Dakota  ,99935,0.6891
35300,Mountrail, N Dakota  ,99935,0.6891
35310,Nelson, N Dakota  ,99935,0.6891
35320,Oliver, N Dakota  ,99935,0.6891
35330,Pembina, N Dakota  ,99935,0.6891
35340,Pierce, N Dakota  ,99935,0.6891
35350,Ramsey, N Dakota  ,99935,0.6891
35360,Ransom, N Dakota  ,99935,0.6891
35370,Renville, N Dakota  ,99935,0.6891
35380,Richland, N Dakota  ,99935,0.6891
35390,Rolette, N Dakota  ,99935,0.6891
35400,Sargent, N Dakota  ,99935,0.6891
35410,Sheridan, N Dakota  ,99935,0.6891
35420,Sioux, N Dakota  ,99935,0.6891
35430,Slope, N Dakota  ,99935,0.6891
35440,Stark, N Dakota  ,99935,0.6891
35450,Steele, N Dakota  ,99935,0.6891
35460,Stutsman, N Dakota  ,99935,0.6891
35470,Towner, N Dakota  ,99935,0.6891
35480,Traill, N Dakota  ,99935,0.6891
35490,Walsh, N Dakota  ,99935,0.6891
35500,Ward, N Dakota  ,99935,0.6891
35510,Wells, N Dakota  ,99935,0.6891
35520,Williams, N Dakota  ,99935,0.6891
36000,Adams, Ohio,99936,0.847
36020,Ashland, Ohio,99936,0.847
36030,Ashtabula, Ohio,99936,0.847
36040,Athens, Ohio,99936,0.847
36050,Auglaize, Ohio,99936,0.847
36100,Champaign, Ohio,99936,0.847
36130,Clinton, Ohio,99936,0.847
36140,Columbiana, Ohio,99936,0.847
36150,Coshocton, Ohio,99936,0.847
36160,Crawford, Ohio,99936,0.847
36190,Darke, Ohio,99936,0.847
36200,Defiance, Ohio,99936,0.847
36240,Fayette, Ohio,99936,0.847
36270,Gallia, Ohio,99936,0.847
36300,Guernsey, Ohio,99936,0.847
36330,Hancock, Ohio,99936,0.847
36340,Hardin, Ohio,99936,0.847
36350,Harrison, Ohio,99936,0.847
36360,Henry, Ohio,99936,0.847
36370,Highland, Ohio,99936,0.847
36380,Hocking, Ohio,99936,0.847
36390,Holmes, Ohio,99936,0.847
36400,Huron, Ohio,99936,0.847
36410,Jackson, Ohio,99936,0.847
36430,Knox, Ohio,99936,0.847
36470,Logan, Ohio,99936,0.847
36520,Marion, Ohio,99936,0.847
36540,Meigs, Ohio,99936,0.847
36550,Mercer, Ohio,99936,0.847
36570,Monroe, Ohio,99936,0.847
36590,Morgan, Ohio,99936,0.847
36610,Muskingum, Ohio,99936,0.847
36620,Noble, Ohio,99936,0.847
36640,Paulding, Ohio,99936,0.847
36650,Perry, Ohio,99936,0.847
36670,Pike, Ohio,99936,0.847
36700,Putnam, Ohio,99936,0.847
36720,Ross, Ohio,99936,0.847
36730,Sandusky, Ohio,99936,0.847
36740,Scioto, Ohio,99936,0.847
36750,Seneca, Ohio,99936,0.847
36760,Shelby, Ohio,99936,0.847
36800,Tuscarawas, Ohio,99936,0.847
36820,Van Wert, Ohio,99936,0.847
36830,Vinton, Ohio,99936,0.847
36860,Wayne, Ohio,99936,0.847
36870,Williams, Ohio,99936,0.847
36890,Wyandot, Ohio,99936,0.847
37000,Adair, Oklahoma  ,99937,0.7783
37010,Alfalfa, Oklahoma  ,99937,0.7783
37020,Atoka, Oklahoma  ,99937,0.7783
37030,Beaver, Oklahoma  ,99937,0.7783
37040,Beckham, Oklahoma  ,99937,0.7783
37050,Blaine, Oklahoma  ,99937,0.7783
37060,Bryan, Oklahoma  ,99937,0.7783
37070,Caddo, Oklahoma  ,99937,0.7783
37090,Carter, Oklahoma  ,99937,0.7783
37100,Cherokee, Oklahoma  ,99937,0.7783
37110,Choctaw, Oklahoma  ,99937,0.7783
37120,Cimarron, Oklahoma  ,99937,0.7783
37140,Coal, Oklahoma  ,99937,0.7783
37160,Cotton, Oklahoma  ,99937,0.7783
37170,Craig, Oklahoma  ,99937,0.7783
37190,Custer, Oklahoma  ,99937,0.7783
37200,Delaware, Oklahoma  ,99937,0.7783
37210,Dewey, Oklahoma  ,99937,0.7783
37220,Ellis, Oklahoma  ,99937,0.7783
37230,Garfield, Oklahoma  ,99937,0.7783
37240,Garvin, Oklahoma  ,99937,0.7783
